Date,Product,Category,Sales,Quantity,Customer_Age,Customer_Gender,Region,Customer_Satisfaction,Discount_Applied,Shipping_Cost,Total_Amount,Profit_Margin
2024-10-14,Tablet,Appliances,630.6566346499076,3,26.0,Male,East,5,True,48.30643924045378,1940.2763431901765,210.62706094082137
2024-10-15,Headphones,Accessories,1037.506873139392,5,56.0,Male,West,1,True,45.05993017495502,5232.594295871915,306.5544172984462
2024-10-16,Headphones,Appliances,137.99351934548417,9,68.0,Male,North,4,True,17.165686572301297,1259.107360681659,42.98561631302068
2024-10-17,Laptop,Appliances,362.41322663256443,6,36.0,Female,West,3,True,42.02421093645494,2216.5035707318416,120.28403468428058
2024-10-18,Laptop,Accessories,794.811210497616,9,55.0,Female,South,1,False,28.324576536792055,7181.625471015336,232.35842411197277
2024-10-19,Smartphone,Accessories,429.5973850293052,8,,Male,North,1,False,25.781291670290837,3462.5603719047326,118.80053637657026
2024-10-20,Laptop,Accessories,677.1606275203438,8,69.0,Female,West,5,True,19.149534761513245,5436.434554924264,205.68556122385147
2024-10-21,Tablet,Electronics,546.0019047525673,1,64.0,Male,West,2,True,31.14358639842166,577.145491150989,145.8698074466463
2024-10-22,Headphones,Appliances,921.0404802416022,9,32.0,Male,West,4,True,37.8450102966619,8327.20933247108,273.4330833038014
2024-10-23,Smartphone,Electronics,277.3891145872576,6,37.0,Male,West,3,True,23.491980723324122,1687.8266682468698,85.66712101933135
2024-10-24,Laptop,Electronics,744.3601105037626,9,26.0,Female,North,1,True,33.31486368537315,6732.555858219236,220.60851418287712
2024-10-25,Tablet,Accessories,849.9162610544997,3,49.0,Male,South,3,False,36.46908145198867,2586.2178646154875,239.54036888449244
2024-10-26,Tablet,Electronics,297.11622456640004,3,21.0,Male,West,2,False,37.000481765687866,928.349155464888,105.07664693196013
2024-10-27,Laptop,Accessories,656.5740487162693,6,67.0,Male,North,2,False,7.338474415903111,3946.782766713519,198.00759615437255
2024-10-28,Headphones,Appliances,306.90040283418887,9,35.0,Female,South,3,True,43.68865125582801,2805.7922767635278,106.38164202787407
2024-10-29,Laptop,Accessories,506.032314507025,7,22.0,Male,West,4,True,25.621399164427157,3567.847600713602,149.20933185030304
2024-10-30,Smartphone,Electronics,448.6824139635653,3,37.0,Female,South,2,False,16.80872367632965,1362.8559655670256,125.80460437216193
2024-10-31,Laptop,Electronics,19.449213020062572,3,40.0,Male,South,3,False,15.87940283658567,74.22704189677339,8.526573108570371
2024-11-01,Tablet,Accessories,584.8468519423798,2,28.0,Female,North,1,True,26.735635077977772,1196.4293389627373,173.29618431943172
2024-11-02,Laptop,Accessories,528.6678335212462,9,54.0,Male,South,3,False,44.90741927610316,4802.917920967319,146.82273547646028
2024-11-03,Headphones,Electronics,795.815794681152,3,39.0,Male,North,3,False,22.025641175719112,2409.4730252191753,253.44258099222057
2024-11-04,TV,Appliances,622.2287309299085,5,,Female,West,5,True,38.73765860525945,3149.881313254802,180.44591705003256
2024-11-05,Laptop,Appliances,958.1767848157525,9,46.0,Female,South,2,False,9.356842894424837,8632.947906236199,269.05037159677005
2024-11-06,Headphones,Accessories,521.4084764157427,8,61.0,Male,South,4,False,26.42255159679778,4197.690362922739,169.70420346429614
2024-11-07,Headphones,Appliances,478.89398959953854,2,51.0,Female,East,4,False,49.625876317673104,1007.4138555167502,138.62521672173534
2024-11-08,Tablet,Electronics,463.1286698565808,3,30.0,Male,West,5,True,39.669701125655166,1429.0557106953975,132.86036203081798
2024-11-09,Headphones,Accessories,412.0822577936453,2,59.0,Male,West,4,False,14.473781979827585,838.6382975671181,105.97080146779383
2024-11-10,Headphones,Electronics,58.44981672348624,8,26.0,Male,East,3,False,27.564866316405983,495.1634001042959,34.94435988301578
2024-11-11,Headphones,Electronics,455.96107459840846,6,59.0,Female,East,5,False,15.513114364185494,2751.2795619546364,123.89351650742566
2024-11-12,Headphones,Appliances,86.42905471280153,6,48.0,Male,North,1,True,23.430241726812916,542.0045700036221,26.513211220896956
2024-11-13,Smartphone,Accessories,590.4066689171538,9,24.0,Female,North,2,True,40.10378106807342,5353.763801322458,186.24820390055052
2024-11-14,Smartphone,Accessories,251.98794150588304,8,21.0,Male,South,2,False,39.705116688068166,2055.6086487351326,79.81355178179588
2024-11-15,Tablet,Appliances,321.1334753823161,4,36.0,Female,South,2,True,15.264517005607331,1299.7984185348716,95.7434994947729
2024-11-16,Laptop,Electronics,366.1179610334897,4,59.0,Female,South,3,False,46.500049316968706,1510.9718934509274,92.81872972717274
2024-11-17,Headphones,Electronics,459.01299243735093,9,47.0,Male,South,1,True,31.665568224417207,4162.782500160575,129.60664937353243
2024-11-18,Laptop,Electronics,501.3736509878074,1,48.0,Female,North,5,True,22.096593093290654,523.470244081098,152.29009867676743
2024-11-19,Laptop,Electronics,716.8959166146142,2,52.0,Male,West,5,False,27.587101135138727,1461.378934364367,207.19703428451427
2024-11-20,Tablet,Accessories,384.49398129848925,2,38.0,Male,South,2,False,32.22820640469847,801.2161690016769,117.38178898953444
2024-11-21,Headphones,Accessories,596.0292272444739,6,48.0,Male,West,1,False,30.195073933060343,3606.3704373999035,185.62620226149357
2024-11-22,Headphones,Appliances,1046.1734466447135,4,36.0,Male,South,1,True,26.888226599128018,4211.582013177982,323.4770628514151
2024-11-23,TV,Appliances,575.470140552646,3,48.0,Male,East,1,False,27.721976184023006,1754.132397841961,160.37924858766695
2024-11-24,Laptop,Accessories,463.9020422136732,3,49.0,Female,South,4,True,12.938535969254877,1404.6446626102745,161.13707321389148
2024-11-25,Laptop,Accessories,344.16966961434053,3,19.0,Male,South,4,True,41.57298069371057,1074.0819895367322,110.92569432984347
2024-11-26,Smartphone,Electronics,461.1336909159343,6,69.0,Female,South,2,False,29.37921439734569,2796.1813598929516,138.32296573808964
2024-11-27,TV,Electronics,322.75593127811885,8,27.0,Female,North,1,True,10.898593776711639,2592.9460440016624,107.72214521420206
2024-11-28,Smartphone,Appliances,553.7322853367546,7,19.0,Male,East,1,False,39.47706957122501,3915.603066928507,189.77376332102608
2024-11-29,Smartphone,Accessories,520.7088277278787,4,,Female,South,5,True,46.95997902698079,2129.7952899384954,141.8254473077949
2024-11-30,Smartphone,Appliances,67.55615581644135,4,41.0,Male,South,5,False,47.62881046566329,317.8534337314287,18.014220320018868
2024-12-01,Tablet,Accessories,496.2883988467865,2,34.0,Female,West,2,True,21.605797958502773,1014.1825956520757,125.10220305530265
2024-12-02,Tablet,Electronics,715.2292625280026,1,49.0,Female,East,1,True,11.098259310233932,726.3275218382365,216.495294084881
2024-12-03,Smartphone,Appliances,420.17762955945,9,33.0,Female,South,2,False,28.32798319848793,3809.926649233538,129.70723128708642
2024-12-04,TV,Appliances,369.4206455176876,2,,Male,West,5,True,10.06741532071493,748.9087063560902,110.43457250087869
2024-12-05,Laptop,Accessories,224.45984537662952,8,63.0,Female,West,5,False,47.02943383306778,1842.7081968461039,60.792617903005755
2024-12-06,TV,Electronics,128.4015916751191,9,56.0,Male,North,4,True,13.26108323098157,1168.8754083070535,18.025332340652483
2024-12-07,Headphones,Appliances,666.2698534126508,4,48.0,Female,West,2,True,16.374463697802383,2681.4538773484055,203.61629285791292
2024-12-08,Tablet,Electronics,463.7043340841608,8,60.0,Female,South,2,True,23.29864370982367,3732.93331638311,153.6656450644015
2024-12-09,Laptop,Appliances,654.4043124006846,9,41.0,Female,North,1,False,22.24240108516066,5911.881212691323,190.41110916287104
2024-12-10,Laptop,Electronics,806.2647489158938,5,18.0,Female,North,1,False,40.75983015790501,4072.0835747373744,246.28002396499957
2024-12-11,Headphones,Accessories,684.249536982069,7,28.0,Male,South,4,False,25.534256924793304,4815.281015799276,189.5934179604202
2024-12-12,Headphones,Appliances,391.52553571224087,4,38.0,Male,East,3,False,12.68457170015016,1578.7867145491136,122.02979135059739
2024-12-13,Smartphone,Appliances,528.973532931511,1,21.0,Female,West,3,False,17.024445296873335,545.9979782283843,154.75823690200673
2024-12-14,Tablet,Electronics,377.0454269686163,3,24.0,Female,North,3,True,27.91010233343849,1159.0463832392875,105.48944858455576
2024-12-15,Tablet,Electronics,358.3423074796674,5,43.0,Male,East,2,True,11.63542628417607,1803.346963682513,99.8990558317389
2024-12-16,TV,Appliances,568.5630324805247,3,64.0,Male,South,2,False,32.52450540407063,1738.2136028456448,166.63279392382734
2024-12-17,Smartphone,Accessories,333.5412233763655,7,67.0,Male,West,5,True,30.458628794801566,2365.24719242936,103.886700169835
2024-12-18,Smartphone,Electronics,58.16967618225979,9,29.0,Male,West,2,True,37.161604237201594,560.6886898775397,4.32927084272276
2024-12-19,Smartphone,Electronics,322.3704208545247,6,48.0,Female,North,2,True,47.19670769207155,1981.4192328192198,92.73997294067887
2024-12-20,Smartphone,Electronics,438.62377026252545,1,34.0,Female,West,2,True,46.051455249552006,484.6752255120775,131.17241329876617
2024-12-21,Tablet,Appliances,804.2796995663845,7,50.0,Male,West,4,False,47.57340281309741,5677.531299777788,230.29351762459675
2024-12-22,Tablet,Appliances,401.8125100257269,3,28.0,Male,West,2,True,16.01220186606654,1221.4497319432473,138.51040502446824
2024-12-23,Smartphone,Appliances,602.384818205855,5,45.0,Male,West,1,False,10.920438798770958,3022.8445298280462,172.1804906611431
2024-12-24,TV,Appliances,466.3383532075861,4,49.0,Male,South,1,False,18.602451522340182,1883.9558643526848,133.20713682594092
2024-12-25,Laptop,Accessories,745.2810287740768,5,18.0,Male,East,5,True,45.27883277448416,3771.6839766448684,213.80122913399805
2024-12-26,Laptop,Accessories,731.4192770927917,5,64.0,Male,South,4,False,48.74240635805697,3705.8387918220155,237.4105839992187
2024-12-27,TV,Appliances,735.2350210479839,6,45.0,Female,South,1,True,43.66962279817142,4455.079749086074,226.09955860038997
2024-12-28,Smartphone,Accessories,153.20329411652946,6,59.0,Female,North,4,True,9.950797450739461,929.1705621499162,36.59506817252242
2024-12-29,Tablet,Electronics,541.3448094489988,8,24.0,Female,West,4,True,47.634259912690695,4378.392735504682,173.46575842329932
2024-12-30,Laptop,Electronics,651.7877200243895,8,19.0,Male,South,5,False,24.05111123078537,5238.352871425901,197.54330295020563
2024-12-31,Headphones,Electronics,576.3077125178662,9,59.0,Male,West,4,False,5.418963084305916,5192.188375745101,175.46484796647488
2025-01-01,Headphones,Appliances,627.3192651643659,8,41.0,Male,South,2,False,24.90771833366871,5043.461839648596,184.75100746178524
2025-01-02,TV,Electronics,511.6702008570955,2,21.0,Female,South,4,True,7.073112635396042,1030.413514349587,146.00690038755891
2025-01-03,Smartphone,Accessories,351.0431586546946,1,61.0,Male,North,5,True,29.47450645225029,380.5176651069449,108.6906085869544
2025-01-04,Laptop,Appliances,160.58052300274963,2,36.0,Male,East,5,True,20.23493123466731,341.3959772401666,42.723284600868986
2025-01-05,Smartphone,Accessories,370.8861142703049,2,43.0,Female,East,5,False,26.304572011732194,768.076800552342,129.43339057684253
2025-01-06,Laptop,Electronics,1035.6219747276784,3,28.0,Male,South,1,True,32.59266623344027,3139.458590416476,297.9936813658725
2025-01-07,TV,Electronics,402.86976478186557,7,57.0,Female,North,2,True,44.09604931180191,2864.184402784861,136.22249716310913
2025-01-08,TV,Electronics,108.12195478185123,2,67.0,Female,West,1,False,34.785570941236784,251.02948050493924,31.32339794657736
2025-01-09,Headphones,Appliances,646.5298721458165,1,60.0,Male,West,3,False,24.53219908151813,671.0620712273346,196.949818983956
2025-01-10,Smartphone,Accessories,671.0920017365289,6,28.0,Female,South,2,False,41.87425341516643,4068.4262638343403,209.65917818725302
2025-01-11,Headphones,Appliances,757.464878030428,9,62.0,Male,East,4,True,45.75119619079095,6862.9350984646435,220.93697045908405
2025-01-12,Smartphone,Appliances,594.1957007413561,3,20.0,Female,North,5,True,10.389198489448875,1792.976300713517,186.90119406939317
2025-01-13,Headphones,Electronics,669.1203028933903,6,29.0,Male,East,3,True,28.936983989875614,4043.6588013502173,173.66065231420532
2025-01-14,Tablet,Appliances,868.0434269683982,3,20.0,Female,West,2,False,17.803038188409985,2621.9333190936045,253.21313275830005
2025-01-15,Tablet,Appliances,350.90530158757696,1,59.0,Male,East,1,False,7.117753904462633,358.0230554920396,96.03096240286243
2025-01-16,Tablet,Electronics,311.2298589152565,5,44.0,Female,West,5,False,35.08460128012934,1591.233895856412,80.83389755085933
2025-01-17,Tablet,Appliances,281.08269208941425,4,66.0,Female,North,1,False,43.82468498566515,1168.155453343322,82.17525924603476
2025-01-18,Laptop,Electronics,446.8460827012034,7,19.0,Female,North,2,True,12.330619451482733,3140.2531983599065,137.91132449217798
2025-01-19,Tablet,Electronics,786.6844839650337,6,66.0,Male,South,2,True,41.558614593075525,4761.665518383277,243.03194517450314
2025-01-20,TV,Electronics,605.613673549247,7,,Male,South,3,True,43.40280800916237,4282.698522853891,184.09286963677818
2025-01-21,TV,Electronics,597.7383905418436,5,19.0,Female,East,4,True,46.145319919991756,3034.83727262921,172.6645825136176
2025-01-22,Laptop,Appliances,136.13841426705528,4,47.0,Male,North,1,True,16.93782900887236,561.4914860770934,44.53168865836825
2025-01-23,Tablet,Electronics,361.36263455271614,7,37.0,Female,North,3,True,45.677887933545016,2575.216329802558,109.65164731432334
2025-01-24,Tablet,Electronics,132.86847342759262,7,55.0,Male,South,5,True,19.42982396313945,949.5091379562879,49.221103707637944
2025-01-25,Tablet,Appliances,734.2491578643087,6,45.0,Female,West,4,True,29.85521060549763,4435.35015779135,228.04411438860777
2025-01-26,Headphones,Appliances,817.1292985771465,8,42.0,Male,East,3,False,7.272836187452696,6544.307224804625,245.44355371235025
2025-01-27,Smartphone,Accessories,655.9133454480763,4,49.0,Female,East,1,False,6.974648976593462,2630.6280307688985,187.80147357281032
2025-01-28,Headphones,Appliances,302.642790852091,5,27.0,Female,South,2,True,37.41679457294913,1550.6307488334041,84.2633356973065
2025-01-29,Smartphone,Appliances,796.4044987231581,4,,Female,North,5,False,25.001599009000596,3210.619593901633,233.4234560205671
2025-01-30,Tablet,Accessories,449.349017994958,1,57.0,Female,South,1,True,16.53315689161479,465.8821748865728,131.65204205932483
2025-01-31,Tablet,Appliances,257.1081438494677,8,50.0,Male,South,4,True,13.56860732112096,2070.4337581168625,79.81294743073784
2025-02-01,Headphones,Appliances,307.1191490776615,1,30.0,Female,South,4,False,35.147907088664816,342.2670561663263,99.28748862457904
2025-02-02,Headphones,Appliances,413.96867288163264,5,58.0,Male,South,2,True,5.018069481140294,2074.8614338893035,123.67941493433602
2025-02-03,Smartphone,Appliances,509.91570409694134,6,59.0,Male,West,2,True,41.26510261385844,3100.7593271955066,153.13595910808712
2025-02-04,TV,Accessories,467.7311576696413,6,64.0,Female,West,5,True,8.566232275846797,2814.9531782936942,141.75241035089243
2025-02-05,Smartphone,Appliances,217.46631636579457,5,54.0,Male,North,5,True,13.617032670865376,1100.9486144998384,60.080841778414964
2025-02-06,Headphones,Appliances,742.6632818371284,3,33.0,Male,South,2,True,22.380637788459033,2250.370483299844,213.54506197470891
2025-02-07,Headphones,Accessories,469.87881611263134,5,62.0,Male,West,2,True,26.818643287224663,2376.2127238503817,123.4092658606823
2025-02-08,Laptop,Electronics,357.2492287458698,8,39.0,Female,North,4,True,20.974780211627383,2878.968610178586,100.22327504299221
2025-02-09,Headphones,Accessories,722.0604723965528,2,37.0,Male,South,2,False,19.432047424293224,1463.5529922173987,221.3495962516437
2025-02-10,Laptop,Electronics,263.3187623466938,6,67.0,Male,East,3,False,48.37622054329348,1628.2887946234564,71.96651432361247
2025-02-11,TV,Accessories,174.22196328509708,9,60.0,Female,West,1,True,33.87108565595274,1601.8687552218264,49.888518611269724
2025-02-12,Smartphone,Accessories,754.4974893197478,8,44.0,Female,North,2,False,6.05448299153247,6042.034397549515,231.01355967004753
2025-02-13,Smartphone,Appliances,878.2775699100678,8,58.0,Male,East,5,True,24.357915879994092,7050.578475160536,268.690165937247
2025-02-14,Laptop,Electronics,407.58079626972034,8,33.0,Female,South,3,True,44.37539148847866,3305.0217616462414,111.4789103592557
2025-02-15,Smartphone,Appliances,490.80599841657096,7,51.0,Male,South,5,True,18.565528388480057,3454.2075173044764,157.21239308950769
2025-02-16,Headphones,Electronics,270.66705709581925,8,49.0,Male,South,3,True,9.25503551484747,2174.5914922814013,92.47361802230063
2025-02-17,Tablet,Accessories,501.09851004867863,6,43.0,Male,West,2,False,39.1273147215463,3045.718375013618,139.031054442418
2025-02-18,Laptop,Accessories,404.8589472537606,2,42.0,Female,North,1,False,32.270622437123656,841.9885169446449,113.21931547971664
2025-02-19,Smartphone,Electronics,479.57431199300015,2,19.0,Male,East,5,False,30.664062852192675,989.812686838193,155.78320042936195
2025-02-20,Laptop,Appliances,581.8516775194486,8,29.0,Female,North,3,False,7.410945182333356,4662.224365337922,173.08696804328156
2025-02-21,Laptop,Appliances,280.3709043938307,1,57.0,Female,West,4,True,11.32245544079828,291.69335983462895,61.913491843630695
2025-02-22,Tablet,Appliances,427.6377321534865,6,26.0,Male,North,2,False,33.01472282959012,2598.8411157505093,114.2945045987191
2025-02-23,Headphones,Appliances,139.24371564436436,6,29.0,Female,West,1,True,14.352072865647612,849.8143667318338,39.27941844158449
2025-02-24,Laptop,Accessories,429.0025431773424,4,43.0,Female,South,2,True,27.683153588679094,1743.6933262980485,117.07033645035669
2025-02-25,Smartphone,Accessories,481.3131858166001,3,26.0,Female,East,4,False,29.519675871322704,1473.459233321123,140.2597180386156
2025-02-26,TV,Accessories,545.7964850122156,3,27.0,Female,South,1,True,17.75782356219227,1655.147278598839,164.06290764050044
2025-02-27,Laptop,Accessories,547.9153080726418,1,49.0,Female,North,4,False,47.67913199936718,595.594440072009,178.99713846213982
2025-02-28,Laptop,Accessories,680.7845501473712,3,51.0,Male,South,2,False,42.91088480760088,2085.2645352497143,201.33082588193346
2025-03-01,Tablet,Appliances,192.06669614533604,4,65.0,Female,East,3,False,37.50680784347593,805.7735924248201,68.3454268393284
2025-03-02,Headphones,Appliances,202.74459400994124,5,37.0,Male,South,2,False,8.509723988423408,1022.2326940381296,75.11097982335008
2025-03-03,TV,Appliances,605.791587278504,3,56.0,Male,East,2,False,9.775850868905875,1827.1506127044179,196.08057287707194
2025-03-04,Smartphone,Appliances,92.2077445989168,6,19.0,Male,East,2,True,27.175160563923008,580.4216281574238,30.50986931353072
2025-03-05,TV,Accessories,536.6600424209986,5,18.0,Male,South,5,False,12.232100713594356,2695.5323128185873,141.36512124790983
2025-03-06,Smartphone,Accessories,263.94141208202126,3,68.0,Male,West,4,False,49.021945858826335,840.8461821048901,83.79067227864502
2025-03-07,Headphones,Accessories,814.5629281834363,6,53.0,Male,North,4,True,12.133410531233425,4899.510979631851,254.8528773331663
2025-03-08,Smartphone,Electronics,550.0904815455555,6,41.0,Female,West,4,False,26.93605259587883,3327.478941869211,164.21647340931247
2025-03-09,Tablet,Appliances,456.1687960573876,8,44.0,Female,West,5,False,21.385447557867742,3670.735816016969,154.29647751796878
2025-03-10,Tablet,Appliances,745.5441754278356,2,19.0,Female,South,3,True,33.77238896543441,1524.8607398211057,232.26158824302524
2025-03-11,Tablet,Accessories,287.3195986858098,1,48.0,Male,North,2,True,10.806638400024122,298.1262370858339,91.87861337727078
2025-03-12,Tablet,Appliances,325.31807318243835,4,31.0,Female,North,3,False,24.364239261907592,1325.636531991661,108.45922906678989
2025-03-13,TV,Appliances,247.7090332689782,7,19.0,Female,West,5,True,17.361726476321465,1751.324959359169,77.64640849330223
2025-03-14,Headphones,Accessories,326.9921547302014,3,46.0,Female,South,4,False,44.94881861022596,1025.92528280083,73.16954142510687
2025-03-15,Smartphone,Electronics,512.2231218734776,3,32.0,Male,North,2,True,6.826357046061279,1543.495722666494,148.67554704733962
2025-03-16,Smartphone,Electronics,598.790374398744,5,29.0,Female,West,1,False,46.117737230290665,3040.0696092240105,191.6087925921017
2025-03-17,Tablet,Electronics,692.2843370735086,5,54.0,Male,North,1,False,42.48473623488502,3503.906421602428,199.60938772106962
2025-03-18,Tablet,Accessories,135.05519061985214,3,45.0,Female,South,3,False,18.390682239836696,423.5562540993931,38.28183213358625
2025-03-19,Laptop,Appliances,465.6274027073417,9,37.0,Male,South,4,True,40.518079460469714,4231.164703826545,129.2398576731718
2025-03-20,Headphones,Accessories,278.36709376183967,4,56.0,Male,South,1,False,6.40461021524364,1119.8729852626022,101.3493540805696
2025-03-21,TV,Accessories,458.9425817023798,3,41.0,Male,North,3,True,48.508949763202715,1425.3366948703422,154.49769908489407
2025-03-22,Smartphone,Appliances,966.8327160254079,2,38.0,Female,East,5,False,28.69677241654052,1962.3622044673564,281.21112585621506
2025-03-23,Laptop,Electronics,558.372352400003,9,,Female,North,3,False,18.647646172945038,5043.998817772973,168.98468572389174
2025-03-24,Laptop,Electronics,679.8929942296492,4,63.0,Male,East,3,False,21.316244566760467,2740.888221485357,197.16295779125426
2025-03-25,Smartphone,Accessories,892.1382544322094,3,31.0,Female,South,3,False,7.988240905722382,2684.40300420235,273.79092271997655
2025-03-26,TV,Electronics,725.4716486349516,7,,Male,West,2,False,49.520728131891765,5127.822268576553,222.73832536290877
2025-03-27,Laptop,Accessories,410.4171040626031,8,35.0,Male,East,3,True,6.768137531781161,3290.1049700326057,131.24218693491358
2025-03-28,Laptop,Accessories,244.83358268601236,2,41.0,Female,South,3,True,34.47082054165366,524.1379859136783,76.76925928288259
2025-03-29,Headphones,Appliances,493.9711460958298,7,31.0,Female,South,2,True,24.923116746790622,3482.7211394175993,177.5454058926336
2025-03-30,TV,Appliances,386.4588431562629,5,51.0,Female,East,2,False,47.70122981849218,1979.9954455998068,105.65841529677148
2025-03-31,Laptop,Appliances,195.09574267616517,5,29.0,Male,West,5,False,16.069988313805784,991.5487016946316,41.42268925848441
2025-04-01,TV,Accessories,548.1849994578937,3,39.0,Male,South,4,True,28.94390707721051,1673.4989054508915,160.52459783035349
2025-04-02,Smartphone,Appliances,553.1772596118666,5,23.0,Female,East,1,False,26.706029386223882,2792.5923274455567,150.27329522795728
2025-04-03,Tablet,Electronics,853.8233400526573,2,53.0,Male,West,1,False,36.62898998225456,1744.275670087569,241.22237931573724
2025-04-04,Laptop,Electronics,427.6473862326373,4,62.0,Female,West,3,False,8.060460437858923,1718.650005368408,118.28106932781151
2025-04-05,Headphones,Accessories,556.0242777938898,6,53.0,Male,South,5,True,13.720510851050967,3349.8661776143904,157.58539428385066
2025-04-06,Smartphone,Accessories,366.90291706195694,1,39.0,Female,North,3,True,14.655416904178242,381.5583339661352,100.52469409908647
2025-04-07,TV,Appliances,674.6338861386931,4,31.0,Female,North,1,True,38.21678396787603,2736.7523285226484,207.57235534606207
2025-04-08,Smartphone,Accessories,475.0764407619741,6,33.0,Male,South,2,True,13.511241334703303,2863.969885906548,137.46104161773886
2025-04-09,Laptop,Accessories,265.48167822945146,9,53.0,Female,West,4,True,30.80712937509395,2420.1422334401573,77.84935772011063
2025-04-10,TV,Electronics,497.3056356669684,2,42.0,Female,South,5,False,14.685971922542917,1009.2972432564796,158.13401844509985
2025-04-11,Tablet,Electronics,578.1045795130002,7,49.0,Male,East,2,False,43.77312275377903,4090.50517934478,165.7681486060858
2025-04-12,Smartphone,Appliances,551.0546774827126,6,50.0,Female,North,4,False,47.39834545203373,3353.7264103483094,162.67094425776654
2025-04-13,Laptop,Accessories,709.1793430991738,2,62.0,Male,East,5,False,28.33218387240082,1446.6908700707484,216.4114027906813
2025-04-14,Headphones,Accessories,210.38872559186208,8,53.0,Female,South,5,True,20.853899789413024,1703.9637045243096,43.70093967135641
2025-04-15,TV,Electronics,331.4514819970117,7,37.0,Male,South,1,True,15.532599875787461,2335.6929738548693,75.58638950959768
2025-04-16,Smartphone,Accessories,627.9574663591075,5,35.0,Female,West,2,False,7.24014506853697,3147.0274768640743,191.84841319570947
2025-04-17,Smartphone,Electronics,354.94620440778573,5,55.0,Female,West,5,True,17.082503428887293,1791.813525467816,111.4040041280047
2025-04-18,Tablet,Appliances,548.0942498660414,7,20.0,Female,West,5,False,34.440610097539306,3871.100359159829,185.07047630833654
2025-04-19,Tablet,Electronics,16.05095051764751,9,40.0,Female,East,4,False,29.012761908914488,173.4713165677421,6.3962339139623525
2025-04-20,Headphones,Accessories,1043.1893144625765,9,,Male,West,1,False,47.48185752264173,9436.18568768583,321.1541915113539
2025-04-21,Headphones,Appliances,446.0562936885328,9,62.0,Male,South,3,False,22.832476812126526,4037.3391200089213,131.8621616707001
2025-04-22,Laptop,Electronics,738.7912519976556,6,33.0,Male,West,1,True,36.22385040477776,4468.971362390712,224.60964781514755
2025-04-23,Laptop,Electronics,432.62043488330175,6,22.0,Male,North,3,False,27.019523636380463,2622.7421329361914,146.45869888248586
2025-04-24,Headphones,Appliances,582.9397057461773,3,21.0,Male,West,2,True,28.065929716589526,1776.8850469551214,153.64198354259685
2025-04-25,Headphones,Appliances,798.3839292690545,1,38.0,Male,East,2,False,17.049844157185287,815.4337734262398,243.65134135643316
2025-04-26,TV,Electronics,733.1612038416771,7,57.0,Male,North,5,False,25.472784957889985,5157.60121184963,241.30422845327678
2025-04-27,Tablet,Accessories,459.1090040629551,4,68.0,Female,North,2,False,26.185324865571825,1862.6213411173921,140.55304341097994
2025-04-28,Laptop,Electronics,472.94913492126153,1,31.0,Female,North,5,False,36.798913478702026,509.7480483999636,158.39047010870692
2025-04-29,Tablet,Appliances,700.713312036657,8,,Female,East,1,True,47.328799963375126,5653.035296256631,203.92187211570268
2025-04-30,Tablet,Electronics,966.6488808570601,6,48.0,Female,South,2,False,19.819457486712693,5819.712742629074,289.6741893154809
2025-05-01,Headphones,Appliances,538.4565348798083,6,,Male,West,1,True,6.89902108615843,3237.638230365008,161.87220748782835
2025-05-02,TV,Appliances,891.4127281083282,2,23.0,Male,North,1,False,27.333280647528788,1810.1587368641851,245.24790763891076
2025-05-03,Smartphone,Accessories,451.7171179159588,1,29.0,Male,North,2,False,29.500759946712588,481.2178778626714,123.83335709628562
2025-05-04,TV,Appliances,690.3920727019604,2,33.0,Female,North,1,False,12.579824800936187,1393.363970204857,196.14887101674825
2025-05-05,TV,Appliances,720.2311524494573,4,34.0,Male,South,2,True,39.220907282423,2920.1455170802524,224.29000651516245
2025-05-06,Tablet,Accessories,418.0078992294453,2,62.0,Female,South,2,False,49.321809879867125,885.3376083387577,134.12390082567413
2025-05-07,TV,Appliances,350.5843841396716,1,40.0,Male,East,2,False,47.559862265380744,398.14424640505234,108.41567966896682
2025-05-08,Laptop,Accessories,729.0778377094706,7,31.0,Male,South,3,False,13.869771747064348,5117.414635713359,226.96438028139823
2025-05-09,Tablet,Accessories,393.68861255138864,8,24.0,Male,West,1,False,44.391345795534235,3193.9002462066433,116.46508963819885
2025-05-10,Laptop,Appliances,321.13001746491943,6,63.0,Male,East,4,False,36.70221363852581,1963.4823184280424,108.35832193487126
2025-05-11,Smartphone,Appliances,363.2080996401806,4,49.0,Female,East,2,True,25.42309537131102,1478.2554939320335,109.05031431837489
2025-05-12,Tablet,Electronics,392.8773323149177,6,32.0,Female,West,1,True,29.327494744612807,2386.5914886341193,118.44184016874286
2025-05-13,Smartphone,Accessories,671.3234209251355,3,61.0,Male,West,5,False,43.232007874210616,2057.202270649617,198.7410999449165
2025-05-14,Tablet,Electronics,603.0085346552376,8,34.0,Female,West,2,False,26.606072283726792,4850.674349525627,187.74706517293555
2025-05-15,Headphones,Appliances,643.1316489515782,2,58.0,Male,East,2,True,21.79433160973071,1308.0576295128872,188.72750651934433
2025-05-16,TV,Electronics,584.2759622196165,5,64.0,Male,East,4,False,27.196137186169363,2948.575948284252,185.04710243786565
2025-05-17,Headphones,Accessories,381.23196755067227,1,61.0,Male,East,3,True,31.06084118157721,412.29280873224945,103.04809885804161
2025-05-18,Smartphone,Electronics,639.4205711816544,6,51.0,Male,West,3,False,13.508494420025698,3850.031921509952,180.83700880721437
